radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,313,100,27209,133235417,0,-97.294658,32.84297,4962,5,1,1567286035,1572024639,0
LTE,313,100,27209,133496323,0,-97.286405,32.901302,2691,2,1,1567290345,1567733850,0
LTE,313,100,27209,133496351,0,-97.258781,32.894386,1000,1,1,1567290418,1567290418,0
LTE,313,100,27209,133329047,0,-97.274444,32.895116,1465,2,1,1567290551,1582160067,0
LTE,313,100,27194,133815256,0,-97.312713,32.787734,1992,8,1,1567517892,1572475482,0
LTE,313,100,2363,208242696,0,-74.192574,40.743706,1000,1,1,1567601851,1567601851,0
LTE,313,100,2371,208469421,0,-74.327789,40.548962,1000,1,1,1567603320,1567603320,0
LTE,313,100,2371,208469258,0,-74.327728,40.548878,1000,1,1,1567603413,1567603413,0
LTE,313,100,27194,133976095,0,-97.424866,32.816124,1000,1,1,1567614371,1567614371,0
LTE,313,100,27197,133953808,0,-97.473595,32.777313,1000,1,1,1567616624,1567616624,0
LTE,313,100,27197,133969167,0,-97.476936,32.765965,1000,1,1,1567616669,1567616669,0
LTE,313,100,27197,134149393,0,-97.474434,32.738064,1000,1,1,1567616805,1567616805,0
LTE,313,100,27211,133599704,0,-97.42573,32.734838,1000,6,1,1567616947,1576264516,0
LTE,313,100,27211,133180377,0,-97.418869,32.734685,1000,5,1,1567616988,1571166628,0
LTE,313,100,27194,133486552,0,-97.312389,32.811881,1384,4,1,1567690751,1570730955,0
LTE,313,100,27209,134167257,0,-97.328775,32.768284,3430,8,1,1567729792,1569951540,0
LTE,313,100,27194,133871576,0,-97.308464,32.799419,1000,1,1,1567729941,1567729941,0
LTE,313,100,27209,133823705,0,-97.308456,32.799877,1000,1,1,1567730010,1567730010,0
LTE,313,100,27194,134151062,0,-97.308456,32.799877,1000,1,1,1567730148,1567730148,0
LTE,313,100,27194,133489623,0,-97.316443,32.858509,2485,31,1,1567730606,1583441299,0
LTE,313,100,27194,134168594,0,-97.32041,32.90308,1188,25,1,1567733253,1575675285,0
LTE,313,100,27194,133590806,0,-97.34873,32.899614,6352,10,1,1567736054,1577746100,0
LTE,313,100,27194,133828055,0,-97.413966,32.878178,6359,240,1,1567737753,1584064052,0
LTE,313,100,33553,79876112,0,-117.083755,32.632786,1000,1,1,1567753445,1567753445,0
LTE,313,100,27194,133828056,0,-97.400485,32.846681,5871,62,1,1567805895,1583439139,0
LTE,313,100,27194,133489432,0,-97.324394,32.854103,1000,1,1,1567809732,1567809732,0
LTE,313,100,27194,133590807,0,-97.326397,32.865928,1645,4,1,1567809741,1581028600,0
LTE,313,100,27194,134358679,0,-97.332932,32.861378,1000,1,1,1567809809,1567809809,0
LTE,313,100,27194,133965462,0,-97.321427,32.89677,4045,14,1,1567809811,1577834474,0
LTE,313,100,27194,134028303,0,-97.351854,32.901112,6136,9,1,1567810065,1577456196,0
LTE,313,100,27194,133477656,0,-97.339886,32.894364,1000,2,1,1567810316,1567983870,0
LTE,313,100,27194,133965463,0,-97.364047,32.891759,1900,3,1,1567810837,1577834352,0
LTE,313,100,27194,133828057,0,-97.429398,32.849255,9311,32,1,1567889499,1583439077,0
LTE,313,100,27184,134196374,0,-97.421783,32.68354,1000,1,1,1567889905,1567889905,0
LTE,313,100,27184,134177687,0,-97.414299,32.683399,1000,1,1,1567889925,1567889925,0
LTE,313,100,27184,134189207,0,-97.409081,32.683216,1000,1,1,1567889939,1567889939,0
LTE,313,100,27184,134189066,0,-97.410708,32.682087,1000,3,1,1567889945,1570038098,0
LTE,313,100,27184,134189073,0,-97.41024,32.682063,1000,7,1,1567889952,1581729522,0
LTE,313,100,27184,134189071,0,-97.402802,32.68272,1000,2,1,1567889957,1581450247,0
LTE,313,100,27184,134177553,0,-97.397964,32.681774,1000,2,1,1567889973,1581450267,0
LTE,313,100,27184,134189072,0,-97.398285,32.681129,1000,1,1,1567889975,1567889975,0
LTE,313,100,27184,133488406,0,-97.395599,32.677494,1000,1,1,1567890055,1567890055,0
LTE,313,100,27184,134157065,0,-97.398791,32.672762,1000,3,1,1567890070,1567890427,0
LTE,313,100,27184,133488386,0,-97.399414,32.67072,1000,2,1,1567890094,1567890651,0
LTE,313,100,27184,133479447,0,-97.399788,32.668669,1000,2,1,1567890372,1567890911,0
LTE,313,100,27184,133971215,0,-97.399429,32.670498,1000,1,1,1567890390,1567890390,0
LTE,313,100,27184,134157072,0,-97.399429,32.670498,1000,1,1,1567890415,1567890415,0
LTE,313,100,27184,133971208,0,-97.399788,32.668669,1000,2,1,1567890430,1567890904,0
LTE,313,100,27184,133488407,0,-97.399788,32.668669,1000,2,1,1567890459,1567891268,0
LTE,313,100,27184,133488414,0,-97.400146,32.66684,1000,1,1,1567890950,1567890950,0
LTE,313,100,27184,133479639,0,-97.401209,32.666339,2444,21,1,1567891480,1568064386,0
LTE,313,100,27184,133488408,0,-97.413254,32.678959,1000,1,1,1567905868,1567905868,0
LTE,313,100,27184,133977617,0,-97.412287,32.682541,1000,3,1,1567906075,1567906099,0
LTE,313,100,27184,134196233,0,-97.409813,32.682381,1000,1,1,1567906102,1567906102,0
LTE,313,100,27184,133494303,0,-97.404129,32.681644,1000,1,1,1567906137,1567906137,0
LTE,313,100,27184,133238813,0,-97.392273,32.684631,1000,1,1,1567906276,1567906276,0
LTE,313,100,27184,133977629,0,-97.393227,32.693691,1000,1,1,1567906380,1567906380,0
LTE,313,100,27211,133587161,0,-97.379912,32.727043,1778,26,1,1567907753,1576264691,0
LTE,313,100,27211,133994767,0,-97.446434,32.74347,3266,2,1,1567908067,1581722869,0
LTE,313,100,27211,133615640,0,-97.412476,32.748573,1000,1,1,1567908103,1567908103,0
LTE,313,100,27211,134005009,0,-97.4319,32.748959,1000,1,1,1567909736,1567909736,0
LTE,313,100,27211,133483039,0,-97.433082,32.749399,1000,2,1,1567909885,1572924473,0
LTE,313,100,27211,133483011,0,-97.431824,32.750612,1000,2,1,1567910133,1572924414,0
LTE,313,100,27194,133226456,0,-97.410846,32.79447,2436,3,1,1567910843,1572923687,0
LTE,313,100,27194,133586905,0,-97.397115,32.794023,3446,18,1,1567910884,1583940565,0
LTE,313,100,27194,133226455,0,-97.415839,32.801478,1551,2,1,1567910928,1572923559,0
LTE,313,100,27194,133814232,0,-97.40281,32.798593,1000,8,1,1567910983,1583940461,0
LTE,313,100,27194,134000790,0,-97.40246,32.85236,5273,22,1,1568033915,1582220222,0
LTE,313,100,27184,134175496,0,-97.393745,32.689713,1000,1,1,1568064411,1568064411,0
LTE,313,100,27184,133494294,0,-97.394421,32.686877,1000,2,1,1568064415,1581729492,0
LTE,313,100,27184,134177544,0,-97.393806,32.691807,1000,1,1,1568064436,1568064436,0
LTE,313,100,27184,133603358,0,-97.387939,32.706387,1000,1,1,1568064585,1568064585,0
LTE,313,100,27184,133603330,0,-97.386536,32.710098,1000,1,1,1568064612,1568064612,0
LTE,313,100,27211,133182232,0,-97.387848,32.726997,1000,1,1,1568064779,1568064779,0
LTE,313,100,27211,134155016,0,-97.388206,32.72778,1000,2,1,1568064781,1568064865,0
LTE,313,100,27211,134155023,0,-97.388847,32.728424,1000,1,1,1568064835,1568064835,0
LTE,313,100,27211,133182239,0,-97.389328,32.729964,1000,4,1,1568064879,1583947669,0
LTE,313,100,27211,134155037,0,-97.387985,32.728477,1000,1,1,1568065025,1568065025,0
LTE,313,100,27211,133182209,0,-97.387554,32.732477,1000,2,1,1568065081,1568065087,0
LTE,313,100,27211,133482263,0,-97.387225,32.732856,1685,6,1,1568065099,1571178517,0
LTE,313,100,27211,133182230,0,-97.385704,32.732721,1000,3,1,1568065104,1571178514,0
LTE,313,100,27211,133488643,0,-97.380844,32.732533,1000,1,1,1568065123,1568065123,0
LTE,313,100,27211,133483287,0,-97.356075,32.734828,2288,3,1,1568065126,1581461183,0
LTE,313,100,11292,187671311,0,-84.393494,33.781883,1000,1,1,1568291565,1568291565,0
LTE,313,100,27211,133483294,0,-97.343407,32.738419,1000,1,1,1568653315,1568653315,0
LTE,313,100,27211,133483266,0,-97.343407,32.738419,1000,1,1,1568653478,1568653478,0
LTE,313,100,27194,133808918,0,-97.422481,32.831196,2628,16,1,1568724951,1583940072,0
LTE,313,100,27194,133969950,0,-97.408813,32.812435,1000,1,1,1568725247,1568725247,0
LTE,313,100,27194,133808387,0,-97.395752,32.808769,1000,1,1,1568725307,1568725307,0
LTE,313,100,27194,133808386,0,-97.389328,32.806873,1000,1,1,1568725334,1568725334,0
LTE,313,100,27194,133739267,0,-97.377983,32.797657,1000,1,1,1568725462,1568725462,0
LTE,313,100,27194,133556481,0,-97.378342,32.797104,1000,1,1,1568725473,1568725473,0
LTE,313,100,27194,133556502,0,-97.379154,32.796797,1000,2,1,1568725481,1581462524,0
LTE,313,100,27194,133556510,0,-97.36856,32.777287,1000,2,1,1568725720,1581462078,0
LTE,313,100,27211,133615645,0,-97.364098,32.772911,1000,1,1,1568725936,1568725936,0
LTE,313,100,27211,134226973,0,-97.349248,32.763318,1027,3,1,1568726164,1572310796,0
LTE,313,100,27211,134227159,0,-97.342643,32.756477,1000,16,1,1568726374,1581461530,0
LTE,313,100,27211,133233950,0,-97.344826,32.760189,1000,2,1,1568726559,1570713900,0
LTE,313,100,27211,134227160,0,-97.349225,32.744377,1311,5,1,1568726759,1569951679,0
LTE,313,100,27211,134226946,0,-97.349087,32.741902,1000,2,1,1568726790,1569945351,0
LTE,313,100,27211,134226967,0,-97.34852,32.744009,1000,4,1,1568726795,1581461428,0
LTE,313,100,27194,134491672,0,-97.414982,32.863922,3535,3,1,1568811540,1578940917,0
LTE,313,100,27174,133747416,0,-97.193382,32.724068,1000,1,1,1568849071,1568849071,0
LTE,313,100,27174,133811929,0,-97.175568,32.719471,1000,1,1,1568849267,1568849267,0
LTE,313,100,27174,133811928,0,-97.155311,32.710234,1000,2,1,1568849318,1568849351,0
LTE,313,100,27174,133743577,0,-97.151924,32.70969,1000,2,1,1568849348,1568849355,0
LTE,313,100,27174,133743575,0,-97.144127,32.709496,1000,1,1,1568849396,1568849396,0
LTE,313,100,27174,133743576,0,-97.133591,32.70903,1000,1,1,1568849449,1568849449,0
LTE,313,100,27174,133824217,0,-97.119139,32.703469,1105,6,1,1568849483,1568849786,0
LTE,313,100,27174,133899737,0,-97.126442,32.708958,1000,1,1,1568849496,1568849496,0
LTE,313,100,27174,133824215,0,-97.118343,32.707546,1000,2,1,1568849536,1568849676,0
LTE,313,100,27174,133824216,0,-97.114975,32.696848,1000,2,1,1568849746,1568849782,0
LTE,313,100,27174,133726168,0,-97.114691,32.683202,1285,5,1,1568849796,1568857333,0
LTE,313,100,27174,133498073,0,-97.110043,32.680267,1000,6,1,1568849998,1569120316,0
LTE,313,100,27174,134197513,0,-97.109492,32.680517,1000,3,1,1568850024,1569118166,0
LTE,313,100,27174,134195472,0,-97.110415,32.67969,1000,6,1,1568850028,1569118758,0
LTE,313,100,27174,133495001,0,-97.109814,32.680171,1000,7,1,1568850108,1569121583,0
LTE,313,100,27174,133578967,0,-97.122413,32.675665,2886,4,1,1568857256,1569118447,0
LTE,313,100,27174,134195466,0,-97.120987,32.678246,1000,1,1,1568857344,1568857344,0
LTE,313,100,27174,133623319,0,-97.150302,32.66304,2582,2,1,1568857376,1569116752,0
LTE,313,100,27174,133598231,0,-97.138569,32.675726,1000,2,1,1568857379,1568857445,0
LTE,313,100,27174,133495811,0,-97.129837,32.676613,1000,1,1,1568857383,1568857383,0
LTE,313,100,27174,133578753,0,-97.132351,32.676163,1000,2,1,1568857386,1568857399,0
LTE,313,100,27174,133495839,0,-97.120377,32.677826,1040,2,1,1568857389,1569118155,0
LTE,313,100,27174,133597214,0,-97.131866,32.676224,1000,1,1,1568857391,1568857391,0
LTE,313,100,27174,133597186,0,-97.13353,32.675972,1000,1,1,1568857397,1568857397,0
LTE,313,100,27174,133578774,0,-97.135597,32.675636,1000,1,1,1568857404,1568857404,0
LTE,313,100,27174,133597207,0,-97.138535,32.675042,1000,2,1,1568857408,1569117829,0
LTE,313,100,27174,133597208,0,-97.142357,32.674778,1000,1,1,1568857426,1568857426,0
LTE,313,100,27174,133598230,0,-97.16964,32.675591,1000,1,1,1568857511,1568857511,0
LTE,313,100,27174,133598232,0,-97.176216,32.67614,1000,1,1,1568857531,1568857531,0
LTE,313,100,27174,133495318,0,-97.187637,32.676365,1000,1,1,1568857567,1568857567,0
LTE,313,100,27174,133495320,0,-97.195839,32.674679,1000,1,1,1568857595,1568857595,0
LTE,313,100,27174,133495513,0,-97.207597,32.668413,1000,4,1,1568857616,1569116541,0
LTE,313,100,27174,134193559,0,-97.205025,32.672031,1000,1,1,1568857622,1568857622,0
LTE,313,100,27174,133817879,0,-97.212044,32.669979,1000,1,1,1568857644,1568857644,0
LTE,313,100,27174,133711127,0,-97.212646,32.669815,1000,1,1,1568857646,1568857646,0
LTE,313,100,27174,133711134,0,-97.214767,32.66925,1000,1,1,1568857653,1568857653,0
LTE,313,100,27174,134199311,0,-97.226631,32.668362,1000,1,1,1568857692,1568857692,0
LTE,313,100,27209,134162704,0,-97.260178,32.697849,1000,1,1,1568857886,1568857886,0
LTE,313,100,27209,134145808,0,-97.264603,32.701691,1000,1,1,1568857908,1568857908,0
LTE,313,100,27209,133340120,0,-97.270374,32.706445,1000,11,1,1568857961,1572473880,0
LTE,313,100,27209,133340119,0,-97.288227,32.71957,1748,10,1,1568857974,1572473914,0
LTE,313,100,27194,133584600,0,-97.350865,32.766035,2116,7,1,1568858510,1583940792,0
LTE,313,100,27194,133586903,0,-97.395205,32.794567,1515,9,1,1568858827,1583940561,0
LTE,313,100,27194,133808897,0,-97.424027,32.838354,1977,6,1,1568859326,1583939991,0
LTE,313,100,27194,133638550,0,-97.426143,32.85623,1000,2,1,1568859396,1582220343,0
LTE,313,100,27194,133633039,0,-97.434886,32.874502,1754,2,1,1568859714,1571173316,0
UMTS,313,100,56871,171829263,0,-121.005661,37.693073,1000,1,1,1568969831,1568969831,0
LTE,313,100,27187,133297169,0,-96.962133,32.897233,1000,6,1,1569098572,1577220425,0
LTE,313,100,27207,133503705,0,-96.968171,32.905125,1653,9,1,1569098968,1577223280,0
LTE,313,100,27207,133751512,0,-96.995791,32.916414,2964,3,1,1569098994,1575406193,0
LTE,313,100,27188,133746392,0,-96.986862,32.903015,1000,1,1,1569099116,1569099116,0
LTE,313,100,27207,133500632,0,-97.021484,32.922043,1000,1,1,1569099232,1569099232,0
LTE,313,100,27188,133746391,0,-97.03376,32.931297,1000,1,1,1569099285,1569099285,0
LTE,313,100,27173,133743063,0,-97.10227,32.939288,1000,5,1,1569099519,1571439515,0
LTE,313,100,27173,133742551,0,-97.125175,32.945164,2094,22,1,1569099546,1577228149,0
LTE,313,100,27173,133742552,0,-97.107823,32.939494,2501,8,1,1569099571,1574289700,0
LTE,313,100,27173,133637896,0,-97.127435,32.944547,1313,11,1,1569099746,1577228155,0
LTE,313,100,27173,133637903,0,-97.128976,32.947076,1000,5,1,1569099748,1577227971,0
LTE,313,100,27173,133621211,0,-97.204728,32.997592,3260,4,1,1569107275,1574292645,0
LTE,313,100,27173,133621208,0,-97.191733,32.993642,2704,3,1,1569107292,1574292533,0
LTE,313,100,27173,133621207,0,-97.219711,33.013026,1000,6,1,1569107301,1569108228,0
LTE,313,100,27173,134581465,0,-97.217344,33.017956,1000,3,1,1569107505,1569107560,0
LTE,313,100,27173,133621212,0,-97.223832,33.008499,1000,2,1,1569107887,1569108194,0
LTE,313,100,27173,133661333,0,-97.222221,33.010937,1000,1,1,1569108253,1569108253,0
LTE,313,100,27173,133548438,0,-97.259283,33.010139,2955,2,1,1569108395,1569108703,0
LTE,313,100,27173,133517591,0,-97.228905,33.015205,1000,1,1,1569108398,1569108398,0
LTE,313,100,27173,133517570,0,-97.229408,33.015282,1000,1,1,1569108401,1569108401,0
LTE,313,100,27173,133550602,0,-97.260761,33.025374,1000,2,1,1569108505,1569108532,0
LTE,313,100,27173,133329160,0,-97.26368,33.026241,1000,1,1,1569108530,1569108530,0
LTE,313,100,27173,133573122,0,-97.271683,33.02686,1000,2,1,1569108554,1569108576,0
LTE,313,100,27173,133548289,0,-97.273106,33.026238,1000,2,1,1569108560,1569108600,0
LTE,313,100,27173,133548296,0,-97.27655,33.024055,1000,1,1,1569108611,1569108611,0
LTE,313,100,27173,133548298,0,-97.276962,33.023598,1000,1,1,1569108615,1569108615,0
LTE,313,100,27173,133548312,0,-97.289492,33.006264,1000,3,1,1569108669,1569108719,0
LTE,313,100,27173,133329176,0,-97.289658,33.00626,1000,1,1,1569108698,1569108698,0
LTE,313,100,27173,133329303,0,-97.290108,33.005611,1000,1,1,1569108701,1569108701,0
LTE,313,100,27173,133572631,0,-97.291878,33.002724,1000,1,1,1569108714,1569108714,0
LTE,313,100,27194,133675537,0,-97.305856,32.975558,1589,2,1,1569108774,1569108878,0
LTE,313,100,27194,133470751,0,-97.309315,32.971457,1000,2,1,1569108834,1569108853,0
LTE,313,100,27194,133800734,0,-97.309273,32.971596,1000,1,1,1569108843,1569108843,0
LTE,313,100,27194,134501904,0,-97.310631,32.961296,1000,1,1,1569108880,1569108880,0
LTE,313,100,27209,133339865,0,-97.264667,32.70182,1000,15,1,1569116229,1572473876,0
LTE,313,100,27174,133711319,0,-97.246536,32.693874,1000,1,1,1569116280,1569116280,0
LTE,313,100,27174,133497304,0,-97.216893,32.668379,1000,2,1,1569116467,1569116479,0
LTE,313,100,27174,133495512,0,-97.176691,32.653775,2716,5,1,1569116576,1569117700,0
LTE,313,100,27174,133623512,0,-97.189018,32.650655,1000,3,1,1569116588,1569116622,0
LTE,313,100,27174,133274129,0,-97.178459,32.649193,1000,1,1,1569116711,1569116711,0
LTE,313,100,27174,133623298,0,-97.175087,32.649181,1000,1,1,1569116736,1569116736,0
LTE,313,100,27177,134171656,0,-97.166573,32.648891,1000,1,1,1569116782,1569116782,0
LTE,313,100,27174,134912687,0,-97.165642,32.648762,1000,1,1,1569116787,1569116787,0
LTE,313,100,27174,133578969,0,-97.155742,32.65277,1000,3,1,1569116795,1569117661,0
LTE,313,100,27177,133492183,0,-97.153396,32.650149,1000,2,1,1569116854,1569117013,0
LTE,313,100,27177,133440473,0,-97.153408,32.650187,1000,2,1,1569116864,1569117015,0
LTE,313,100,27174,133578755,0,-97.151928,32.650156,1000,2,1,1569117345,1569117593,0
LTE,313,100,27174,133578776,0,-97.151638,32.653462,1000,2,1,1569117351,1569117645,0
LTE,313,100,27174,134911544,0,-97.150848,32.648724,1000,1,1,1569117577,1569117577,0
LTE,313,100,27174,133597187,0,-97.148186,32.67403,1000,1,1,1569117795,1569117795,0
LTE,313,100,27174,134195607,0,-97.128464,32.676212,1000,1,1,1569117875,1569117875,0
LTE,313,100,27174,134195473,0,-97.127014,32.676472,1000,1,1,1569117882,1569117882,0
LTE,313,100,27177,133959965,0,-97.10939,32.679314,1000,1,1,1569118164,1569118164,0
LTE,313,100,27174,134117898,0,-97.108681,32.67948,1000,2,1,1569118449,1569121303,0
LTE,313,100,27174,133320970,0,-97.108887,32.679413,1000,1,1,1569118454,1569118454,0
LTE,313,100,27174,133451800,0,-97.1087,32.679442,1000,2,1,1569118457,1569122195,0
LTE,313,100,27174,133494808,0,-97.108475,32.679516,1000,2,1,1569121163,1569122192,0
LTE,313,100,27211,133585624,0,-97.279449,32.731311,2891,8,1,1569246988,1572473964,0
LTE,313,100,27209,133124617,0,-97.265252,32.750194,1000,11,1,1569247261,1570750132,0
LTE,313,100,27211,133228573,0,-97.320629,32.782427,1000,2,1,1569263071,1571752270,0
LTE,313,100,27194,133489430,0,-97.315519,32.856271,3267,25,1,1569283619,1581028557,0
LTE,313,100,27194,134009353,0,-97.445703,32.924861,4188,5,1,1569287784,1580180377,0
LTE,313,100,27194,134153485,0,-97.365794,32.831247,1000,5,1,1569331562,1574884713,0
LTE,313,100,27211,133128854,0,-97.29644,32.749317,1000,1,1,1569369740,1569369740,0
LTE,313,100,27211,134145553,0,-97.319438,32.753706,2205,2,1,1569369769,1570713960,0
LTE,313,100,27194,133584663,0,-97.331089,32.758286,1000,2,1,1569369829,1569369860,0
LTE,313,100,27211,133594626,0,-97.334,32.757576,1000,1,1,1569369890,1569369890,0
LTE,313,100,27194,133968656,0,-97.36658,32.775099,1000,2,1,1569370208,1569370222,0
LTE,313,100,27194,133968657,0,-97.376801,32.782913,1000,1,1,1569370301,1569370301,0
LTE,313,100,27194,133271447,0,-97.34308,32.854083,1300,6,1,1569516378,1572306211,0
LTE,313,100,27209,133439191,0,-97.277022,32.848623,8221,23,1,1569615812,1582207054,0
LTE,313,100,27209,133139721,0,-97.274289,32.840062,1000,5,1,1569615828,1582219586,0
LTE,313,100,27209,133439192,0,-97.264802,32.840565,2061,20,1,1569615831,1582219555,0
LTE,313,100,27209,134469656,0,-97.258801,32.88975,1000,4,1,1569630471,1582158028,0
LTE,313,100,27209,134469782,0,-97.260178,32.883373,1000,1,1,1569630548,1569630548,0
LTE,313,100,27209,133671683,0,-97.260178,32.883373,1000,1,1,1569630566,1569630566,0
LTE,313,100,27209,133671682,0,-97.260178,32.883373,1000,1,1,1569630582,1569630582,0
LTE,313,100,27209,133671710,0,-97.260178,32.883373,1000,1,1,1569630969,1569630969,0
LTE,313,100,27209,133727960,0,-97.225236,32.837915,2483,14,1,1569709297,1582219460,0
LTE,313,100,27209,133593880,0,-97.191939,32.838152,1000,4,1,1569709411,1574277157,0
LTE,313,100,27209,133496599,0,-97.149515,32.838532,1000,4,1,1569709542,1575405420,0
LTE,313,100,27188,134199817,0,-97.132935,32.836651,1000,1,1,1569709605,1569709605,0
LTE,313,100,27188,133838344,0,-97.120434,32.837763,1000,2,1,1569709640,1582219128,0
LTE,313,100,27188,134158230,0,-97.110703,32.851612,1000,1,1,1569709710,1569709710,0
LTE,313,100,27188,133997066,0,-97.10468,32.860665,1000,2,1,1569709733,1570326250,0
LTE,313,100,27188,133754627,0,-97.099133,32.880019,1000,2,1,1569709826,1575405686,0
LTE,313,100,27173,133742877,0,-97.097702,32.935902,1000,1,1,1569710079,1569710079,0
LTE,313,100,27173,133742870,0,-97.106444,32.93995,1000,7,1,1569710125,1570325557,0
LTE,313,100,27173,133673992,0,-97.112625,32.943977,1000,1,1,1569710152,1569710152,0
LTE,313,100,27173,133742337,0,-97.126061,32.945508,1102,10,1,1569717087,1577226528,0
UMTS,313,100,4656,18520592,0,-76.542359,38.532636,1000,8,1,1569752154,1569752248,0
LTE,313,100,27194,133477654,0,-97.358307,32.924171,1000,1,1,1569788414,1569788414,0
LTE,313,100,27194,133470238,0,-97.316279,32.928776,1776,6,1,1569849700,1577664378,0
